03.04.2021 18:20:35.917 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.917 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.917 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.918 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.919 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.921 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.921 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.922 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.923 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.924 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.925 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.926 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.927 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.928 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.929 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.930 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.931 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.932 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.933 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.934 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.935 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.936 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.937 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.938 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.939 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.940 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.941 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.942 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.943 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.944 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.945 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.946 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - Search key = 212 in array -> [96 100 103 113 128 128 135 145 146 149 152 164 171 177 182 185 191 197 203 209 212 220 220 231 240]
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - Start index = 25, end index = 49
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - MidIndex = 24
03.04.2021 18:20:35.947 [main] DEBUG  BinarySearcher - "Key" = 212 > 92 at index + 24
03.04.2021 18:20:35.948 [main] DEBUG  BinarySearcher - Changed Start Index from 25 to 25
03.04.2021 18:20:35.948 [main] DEBUG  BinarySearcher - Continue to search on the right side.
03.04.2021 18:20:35.948 [main] DEBUG  BinarySearcher - --------- And Recursion! ---------
